Y_Venda_Total_Colecao,X_Venda_30_Dias,X_Categoria,X_Cluster_Loja,X_Cor_Agrupada,X_Preco_Cheio,X_Tipo_Colecao,ID_Produto,Descricao_Produto
2,1,BIJUTERIA,SACADA BOULEVARD SHOPP,DOURADO,268,PV,1043421,BRACELETE METAL FORMAS
2,0,BIJUTERIA,SACADA SHOPP. RECIFE,DOURADO,268,PV,1043421,BRACELETE METAL FORMAS
3,0,BIJUTERIA,SACADA SHOPP.RIO MAR,DOURADO,268,PV,1043421,BRACELETE METAL FORMAS
0,0,BIJUTERIA,SACADA IGUATEMI FORTAL,DOURADO,268,PV,1043421,BRACELETE METAL FORMAS
2,0,BIJUTERIA,SACADA SHOPP.TIJUCA,DOURADO,268,PV,1043421,BRACELETE METAL FORMAS
3,0,BIJUTERIA,EST EXP. SITE SACADA,DOURADO,268,PV,1043421,BRACELETE METAL FORMAS
2,1,BIJUTERIA,SACADA FLAMBOYANT SHOP,DOURADO,268,PV,1043421,BRACELETE METAL FORMAS
2,0,BIJUTERIA,SACADA SHOPP.GOIANIA,DOURADO,268,PV,1043421,BRACELETE METAL FORMAS
1,1,BIJUTERIA,SACADA SHOPP.RIO MAR,DOURADO,268,PV,1043421,BRACELETE METAL FORMAS
3,0,BIJUTERIA,SACADA CENTRO,DOURADO,268,PV,1043421,BRACELETE METAL FORMAS
1,0,BIJUTERIA,SACADA SALVADOR SHOPP,PRATA,268,PV,1043421,BRACELETE METAL FORMAS
2,1,BIJUTERIA,SACADA SHOPP.GOIANIA,PRATA,268,PV,1043421,BRACELETE METAL FORMAS
3,1,BIJUTERIA,SACADA BARRA SHOPPING,DOURADO,268,PV,1043421,BRACELETE METAL FORMAS
5,2,BIJUTERIA,SACADA BARRA SHOPPING,PRATA,268,PV,1043421,BRACELETE METAL FORMAS
0,0,BIJUTERIA,SACADA CENTRO,PRATA,268,PV,1043421,BRACELETE METAL FORMAS
1,1,BIJUTERIA,SACADA COPACABANA,PRATA,268,PV,1043421,BRACELETE METAL FORMAS
2,1,BIJUTERIA,SACADA LARGO MACHADO,PRATA,268,PV,1043421,BRACELETE METAL FORMAS
1,1,BIJUTERIA,SACADA RDL,PRATA,268,PV,1043421,BRACELETE METAL FORMAS
1,0,BIJUTERIA,SACADA PLAZA NITEROI,PRATA,268,PV,1043421,BRACELETE METAL FORMAS
2,1,BIJUTERIA,SACADA SHOPP. RIO SUL,PRATA,268,PV,1043421,BRACELETE METAL FORMAS
1,1,BIJUTERIA,SACADA RDB,PRATA,268,PV,1043421,BRACELETE METAL FORMAS
2,1,BIJUTERIA,SACADA SHOPP. LEBLON,PRATA,268,PV,1043421,BRACELETE METAL FORMAS
3,1,BIJUTERIA,SACADA ICARAI,PRATA,268,PV,1043421,BRACELETE METAL FORMAS
1,1,BIJUTERIA,SACADA JUIZ DE FORA,PRATA,268,PV,1043421,BRACELETE METAL FORMAS
2,0,BIJUTERIA,SACADA OSCAR FREIRE,PRATA,268,PV,1043421,BRACELETE METAL FORMAS
1,0,BIJUTERIA,SACADA FLAMBOYANT SHOP,PRATA,268,PV,1043421,BRACELETE METAL FORMAS
0,0,BIJUTERIA,SACADA SHOPP.TIJUCA,PRATA,268,PV,1043421,BRACELETE METAL FORMAS
1,1,BIJUTERIA,SACADA PATIO SAVASSI,PRATA,268,PV,1043421,BRACELETE METAL FORMAS
1,0,BIJUTERIA,SACADA IGUATEMI FORTAL,PRATA,268,PV,1043421,BRACELETE METAL FORMAS
2,1,BIJUTERIA,SACADA SHOPP. RECIFE,PRATA,268,PV,1043421,BRACELETE METAL FORMAS
2,1,BIJUTERIA,SACADA BOULEVARD SHOPP,PRATA,268,PV,1043421,BRACELETE METAL FORMAS
1,0,BIJUTERIA,SACADA IGUATEMI SALVA,PRATA,268,PV,1043421,BRACELETE METAL FORMAS
2,1,BIJUTERIA,SACADA PLAZA C.FORTE,PRATA,268,PV,1043421,BRACELETE METAL FORMAS
2,1,BIJUTERIA,SACADA SHOPP.RIO MAR,PRATA,268,PV,1043421,BRACELETE METAL FORMAS
2,1,BIJUTERIA,SACADA BARRA SALVADOR,DOURADO,238,PV,1043423,COLAR METAL SPATULES
4,1,BIJUTERIA,SACADA SHOPP.RIO MAR,DOURADO,238,PV,1043423,COLAR METAL SPATULES
2,1,BIJUTERIA,SACADA SALVADOR SHOPP,DOURADO,238,PV,1043423,COLAR METAL SPATULES
3,0,BIJUTERIA,SACADA BOULEVARD SHOPP,DOURADO,238,PV,1043423,COLAR METAL SPATULES
5,2,BIJUTERIA,SACADA SHOPP. RECIFE,DOURADO,238,PV,1043423,COLAR METAL SPATULES
3,3,BIJUTERIA,SACADA PATIO SAVASSI,DOURADO,238,PV,1043423,COLAR METAL SPATULES
3,1,BIJUTERIA,SACADA SHOPP.GOIANIA,DOURADO,238,PV,1043423,COLAR METAL SPATULES
3,1,BIJUTERIA,SACADA SHOPP.TIJUCA,DOURADO,238,PV,1043423,COLAR METAL SPATULES
2,0,BIJUTERIA,EST EXP. SITE SACADA,DOURADO,238,PV,1043423,COLAR METAL SPATULES
3,1,BIJUTERIA,SACADA FLAMBOYANT SHOP,DOURADO,238,PV,1043423,COLAR METAL SPATULES
2,0,BIJUTERIA,OUTLET CATARINA,DOURADO,238,PV,1043423,COLAR METAL SPATULES
2,1,BIJUTERIA,SACADA IGUATEMI SALVA,DOURADO,238,PV,1043423,COLAR METAL SPATULES
2,0,BIJUTERIA,SACADA IGUATEMI FORTAL,DOURADO,238,PV,1043423,COLAR METAL SPATULES
4,0,BIJUTERIA,SACADA PLAZA C.FORTE,DOURADO,238,PV,1043423,COLAR METAL SPATULES
5,0,BIJUTERIA,SACADA SHOPP. RIO SUL,DOURADO,238,PV,1043423,COLAR METAL SPATULES
2,0,BIJUTERIA,SACADA JUIZ DE FORA,DOURADO,238,PV,1043423,COLAR METAL SPATULES
2,2,BIJUTERIA,SACADA SHOPP.RIO MAR,DOURADO,238,PV,1043423,COLAR METAL SPATULES
2,0,BIJUTERIA,SACADA CENTRO,DOURADO,238,PV,1043423,COLAR METAL SPATULES
3,2,BIJUTERIA,SACADA COPACABANA,DOURADO,238,PV,1043423,COLAR METAL SPATULES
7,0,BIJUTERIA,SACADA ICARAI,DOURADO,238,PV,1043423,COLAR METAL SPATULES
2,0,BIJUTERIA,SACADA IPANEMA(550),DOURADO,238,PV,1043423,COLAR METAL SPATULES
3,3,BIJUTERIA,SACADA LARGO MACHADO,DOURADO,238,PV,1043423,COLAR METAL SPATULES
6,2,BIJUTERIA,SACADA BARRA SHOPPING,DOURADO,238,PV,1043423,COLAR METAL SPATULES
1,0,BIJUTERIA,SACADA PLAZA NITEROI,DOURADO,238,PV,1043423,COLAR METAL SPATULES
5,1,BIJUTERIA,SACADA RDB,DOURADO,238,PV,1043423,COLAR METAL SPATULES
7,1,BIJUTERIA,SACADA SHOPP. LEBLON,DOURADO,238,PV,1043423,COLAR METAL SPATULES
4,4,BIJUTERIA,SACADA OSCAR FREIRE,DOURADO,238,PV,1043423,COLAR METAL SPATULES
7,3,BIJUTERIA,SACADA RDL,DOURADO,238,PV,1043423,COLAR METAL SPATULES
3,2,BIJUTERIA,SACADA BARRA SALVADOR,DOURADO,148,PV,1043425,BRINCO METAL SPATULES
3,3,BIJUTERIA,SACADA SALVADOR SHOPP,DOURADO,148,PV,1043425,BRINCO METAL SPATULES
4,0,BIJUTERIA,SACADA BOULEVARD SHOPP,DOURADO,148,PV,1043425,BRINCO METAL SPATULES
4,1,BIJUTERIA,SACADA SHOPP. RECIFE,DOURADO,148,PV,1043425,BRINCO METAL SPATULES
4,2,BIJUTERIA,SACADA SHOPP.RIO MAR,DOURADO,148,PV,1043425,BRINCO METAL SPATULES
5,0,BIJUTERIA,EST EXP. SITE SACADA,DOURADO,148,PV,1043425,BRINCO METAL SPATULES
3,0,BIJUTERIA,SACADA SHOPP.TIJUCA,DOURADO,148,PV,1043425,BRINCO METAL SPATULES
3,0,BIJUTERIA,SACADA FLAMBOYANT SHOP,DOURADO,148,PV,1043425,BRINCO METAL SPATULES
3,3,BIJUTERIA,SACADA SHOPP.GOIANIA,DOURADO,148,PV,1043425,BRINCO METAL SPATULES
2,0,BIJUTERIA,OUTLET CATARINA,DOURADO,148,PV,1043425,BRINCO METAL SPATULES
2,2,BIJUTERIA,SACADA IGUATEMI SALVA,DOURADO,148,PV,1043425,BRINCO METAL SPATULES
3,3,BIJUTERIA,SACADA PATIO SAVASSI,DOURADO,148,PV,1043425,BRINCO METAL SPATULES
3,1,BIJUTERIA,SACADA PLAZA C.FORTE,DOURADO,148,PV,1043425,BRINCO METAL SPATULES
2,0,BIJUTERIA,SACADA IGUATEMI FORTAL,DOURADO,148,PV,1043425,BRINCO METAL SPATULES
2,0,BIJUTERIA,SACADA JUIZ DE FORA,DOURADO,148,PV,1043425,BRINCO METAL SPATULES
2,1,BIJUTERIA,SACADA CENTRO,DOURADO,148,PV,1043425,BRINCO METAL SPATULES
3,1,BIJUTERIA,SACADA COPACABANA,DOURADO,148,PV,1043425,BRINCO METAL SPATULES
4,3,BIJUTERIA,SACADA ICARAI,DOURADO,148,PV,1043425,BRINCO METAL SPATULES
2,0,BIJUTERIA,SACADA IPANEMA(550),DOURADO,148,PV,1043425,BRINCO METAL SPATULES
2,2,BIJUTERIA,SACADA SHOPP.RIO MAR,DOURADO,148,PV,1043425,BRINCO METAL SPATULES
3,1,BIJUTERIA,SACADA LARGO MACHADO,DOURADO,148,PV,1043425,BRINCO METAL SPATULES
9,5,BIJUTERIA,SACADA BARRA SHOPPING,DOURADO,148,PV,1043425,BRINCO METAL SPATULES
2,2,BIJUTERIA,SACADA PLAZA NITEROI,DOURADO,148,PV,1043425,BRINCO METAL SPATULES
5,3,BIJUTERIA,SACADA SHOPP. RIO SUL,DOURADO,148,PV,1043425,BRINCO METAL SPATULES
2,3,BIJUTERIA,SACADA RDB,DOURADO,148,PV,1043425,BRINCO METAL SPATULES
8,2,BIJUTERIA,SACADA SHOPP. LEBLON,DOURADO,148,PV,1043425,BRINCO METAL SPATULES
4,4,BIJUTERIA,SACADA OSCAR FREIRE,DOURADO,148,PV,1043425,BRINCO METAL SPATULES
5,4,BIJUTERIA,SACADA RDL,DOURADO,148,PV,1043425,BRINCO METAL SPATULES
1,1,BIJUTERIA,SACADA BARRA SALVADOR,DOURADO,148,PV,1043426,BRINCO METAL SPECIAL
2,2,BIJUTERIA,SACADA SALVADOR SHOPP,DOURADO,148,PV,1043426,BRINCO METAL SPECIAL
3,1,BIJUTERIA,SACADA BOULEVARD SHOPP,DOURADO,148,PV,1043426,BRINCO METAL SPECIAL
4,0,BIJUTERIA,SACADA SHOPP. RECIFE,DOURADO,148,PV,1043426,BRINCO METAL SPECIAL
4,3,BIJUTERIA,SACADA SHOPP.RIO MAR,DOURADO,148,PV,1043426,BRINCO METAL SPECIAL
1,0,BIJUTERIA,SACADA SHOPP.TIJUCA,DOURADO,148,PV,1043426,BRINCO METAL SPECIAL
2,1,BIJUTERIA,SACADA IGUATEMI FORTAL,DOURADO,148,PV,1043426,BRINCO METAL SPECIAL
3,0,BIJUTERIA,EST EXP. SITE SACADA,DOURADO,148,PV,1043426,BRINCO METAL SPECIAL
1,1,BIJUTERIA,SACADA FLAMBOYANT SHOP,DOURADO,148,PV,1043426,BRINCO METAL SPECIAL
2,2,BIJUTERIA,SACADA SHOPP.GOIANIA,DOURADO,148,PV,1043426,BRINCO METAL SPECIAL
2,1,BIJUTERIA,SACADA IGUATEMI SALVA,DOURADO,148,PV,1043426,BRINCO METAL SPECIAL
2,2,BIJUTERIA,SACADA PATIO SAVASSI,DOURADO,148,PV,1043426,BRINCO METAL SPECIAL
3,2,BIJUTERIA,SACADA PLAZA C.FORTE,DOURADO,148,PV,1043426,BRINCO METAL SPECIAL
2,0,BIJUTERIA,SACADA MOEMA,DOURADO,148,PV,1043426,BRINCO METAL SPECIAL
1,0,BIJUTERIA,SACADA JUIZ DE FORA,DOURADO,148,PV,1043426,BRINCO METAL SPECIAL
6,4,BIJUTERIA,SACADA BARRA SHOPPING,DOURADO,148,PV,1043426,BRINCO METAL SPECIAL
2,0,BIJUTERIA,SACADA CENTRO,DOURADO,148,PV,1043426,BRINCO METAL SPECIAL
4,1,BIJUTERIA,SACADA COPACABANA,DOURADO,148,PV,1043426,BRINCO METAL SPECIAL
5,3,BIJUTERIA,SACADA ICARAI,DOURADO,148,PV,1043426,BRINCO METAL SPECIAL
2,1,BIJUTERIA,SACADA IPANEMA(550),DOURADO,148,PV,1043426,BRINCO METAL SPECIAL
3,1,BIJUTERIA,SACADA LARGO MACHADO,DOURADO,148,PV,1043426,BRINCO METAL SPECIAL
2,2,BIJUTERIA,SACADA SHOPP.RIO MAR,DOURADO,148,PV,1043426,BRINCO METAL SPECIAL
2,2,BIJUTERIA,SACADA PLAZA NITEROI,DOURADO,148,PV,1043426,BRINCO METAL SPECIAL
3,3,BIJUTERIA,SACADA SHOPP. RIO SUL,DOURADO,148,PV,1043426,BRINCO METAL SPECIAL
6,3,BIJUTERIA,SACADA RDB,DOURADO,148,PV,1043426,BRINCO METAL SPECIAL
4,3,BIJUTERIA,SACADA SHOPP. LEBLON,DOURADO,148,PV,1043426,BRINCO METAL SPECIAL
3,2,BIJUTERIA,SACADA OSCAR FREIRE,DOURADO,148,PV,1043426,BRINCO METAL SPECIAL
4,1,BIJUTERIA,SACADA RDL,DOURADO,148,PV,1043426,BRINCO METAL SPECIAL
2,2,BIJUTERIA,SACADA IGUATEMI SALVA,DOURADO,298,PV,1043427,PULSEIRA METAL SPECIAL
2,0,BIJUTERIA,SACADA BARRA SALVADOR,DOURADO,298,PV,1043427,PULSEIRA METAL SPECIAL
2,0,BIJUTERIA,SACADA SALVADOR SHOPP,DOURADO,298,PV,1043427,PULSEIRA METAL SPECIAL
2,1,BIJUTERIA,SACADA BOULEVARD SHOPP,DOURADO,298,PV,1043427,PULSEIRA METAL SPECIAL
4,2,BIJUTERIA,SACADA SHOPP. RECIFE,DOURADO,298,PV,1043427,PULSEIRA METAL SPECIAL
2,0,BIJUTERIA,SACADA IGUATEMI FORTAL,DOURADO,298,PV,1043427,PULSEIRA METAL SPECIAL
2,1,BIJUTERIA,SACADA PATIO SAVASSI,DOURADO,298,PV,1043427,PULSEIRA METAL SPECIAL
3,0,BIJUTERIA,SACADA SHOPP.TIJUCA,DOURADO,298,PV,1043427,PULSEIRA METAL SPECIAL
2,1,BIJUTERIA,SACADA FLAMBOYANT SHOP,DOURADO,298,PV,1043427,PULSEIRA METAL SPECIAL
2,2,BIJUTERIA,SACADA SHOPP.GOIANIA,DOURADO,298,PV,1043427,PULSEIRA METAL SPECIAL
2,1,BIJUTERIA,SACADA PLAZA C.FORTE,DOURADO,298,PV,1043427,PULSEIRA METAL SPECIAL
5,2,BIJUTERIA,SACADA SHOPP.RIO MAR,DOURADO,298,PV,1043427,PULSEIRA METAL SPECIAL
2,0,BIJUTERIA,SACADA MOEMA,DOURADO,298,PV,1043427,PULSEIRA METAL SPECIAL
2,1,BIJUTERIA,SACADA SHOPP.RIO MAR,DOURADO,298,PV,1043427,PULSEIRA METAL SPECIAL
2,1,BIJUTERIA,SACADA OSCAR FREIRE,DOURADO,298,PV,1043427,PULSEIRA METAL SPECIAL
1,0,BIJUTERIA,SACADA JUIZ DE FORA,DOURADO,298,PV,1043427,PULSEIRA METAL SPECIAL
7,3,BIJUTERIA,SACADA BARRA SHOPPING,DOURADO,298,PV,1043427,PULSEIRA METAL SPECIAL
1,0,BIJUTERIA,SACADA CENTRO,DOURADO,298,PV,1043427,PULSEIRA METAL SPECIAL
7,1,BIJUTERIA,SACADA ICARAI,DOURADO,298,PV,1043427,PULSEIRA METAL SPECIAL
1,1,BIJUTERIA,SACADA IPANEMA(550),DOURADO,298,PV,1043427,PULSEIRA METAL SPECIAL
2,0,BIJUTERIA,SACADA COPACABANA,DOURADO,298,PV,1043427,PULSEIRA METAL SPECIAL
4,0,BIJUTERIA,SACADA RDL,DOURADO,298,PV,1043427,PULSEIRA METAL SPECIAL
1,0,BIJUTERIA,SACADA PLAZA NITEROI,DOURADO,298,PV,1043427,PULSEIRA METAL SPECIAL
3,4,BIJUTERIA,SACADA SHOPP. RIO SUL,DOURADO,298,PV,1043427,PULSEIRA METAL SPECIAL
3,3,BIJUTERIA,SACADA RDB,DOURADO,298,PV,1043427,PULSEIRA METAL SPECIAL
4,2,BIJUTERIA,SACADA SHOPP. LEBLON,DOURADO,298,PV,1043427,PULSEIRA METAL SPECIAL
2,0,BIJUTERIA,SACADA LARGO MACHADO,DOURADO,298,PV,1043427,PULSEIRA METAL SPECIAL
2,0,BIJUTERIA,SACADA MOEMA,DOURADO,148,PV,1043428,BRINCO METAL CAMINHO ORGANICO
2,2,BIJUTERIA,SACADA BARRA SALVADOR,DOURADO,148,PV,1043428,BRINCO METAL CAMINHO ORGANICO
2,2,BIJUTERIA,SACADA SALVADOR SHOPP,DOURADO,148,PV,1043428,BRINCO METAL CAMINHO ORGANICO
3,0,BIJUTERIA,SACADA BOULEVARD SHOPP,DOURADO,148,PV,1043428,BRINCO METAL CAMINHO ORGANICO
5,2,BIJUTERIA,SACADA SHOPP. RECIFE,DOURADO,148,PV,1043428,BRINCO METAL CAMINHO ORGANICO
5,4,BIJUTERIA,SACADA SHOPP.RIO MAR,DOURADO,148,PV,1043428,BRINCO METAL CAMINHO ORGANICO
3,2,BIJUTERIA,SACADA SHOPP.GOIANIA,DOURADO,148,PV,1043428,BRINCO METAL CAMINHO ORGANICO
2,1,BIJUTERIA,SACADA IGUATEMI FORTAL,DOURADO,148,PV,1043428,BRINCO METAL CAMINHO ORGANICO
3,0,BIJUTERIA,SACADA SHOPP.TIJUCA,DOURADO,148,PV,1043428,BRINCO METAL CAMINHO ORGANICO
1,0,BIJUTERIA,EST EXP. SITE SACADA,DOURADO,148,PV,1043428,BRINCO METAL CAMINHO ORGANICO
2,0,BIJUTERIA,SACADA FLAMBOYANT SHOP,DOURADO,148,PV,1043428,BRINCO METAL CAMINHO ORGANICO
2,2,BIJUTERIA,SACADA IGUATEMI SALVA,DOURADO,148,PV,1043428,BRINCO METAL CAMINHO ORGANICO
3,1,BIJUTERIA,SACADA PATIO SAVASSI,DOURADO,148,PV,1043428,BRINCO METAL CAMINHO ORGANICO
3,0,BIJUTERIA,SACADA PLAZA C.FORTE,DOURADO,148,PV,1043428,BRINCO METAL CAMINHO ORGANICO
2,1,BIJUTERIA,SACADA PLAZA NITEROI,DOURADO,148,PV,1043428,BRINCO METAL CAMINHO ORGANICO
2,0,BIJUTERIA,SACADA JUIZ DE FORA,DOURADO,148,PV,1043428,BRINCO METAL CAMINHO ORGANICO
11,6,BIJUTERIA,SACADA BARRA SHOPPING,DOURADO,148,PV,1043428,BRINCO METAL CAMINHO ORGANICO
2,1,BIJUTERIA,SACADA CENTRO,DOURADO,148,PV,1043428,BRINCO METAL CAMINHO ORGANICO
2,0,BIJUTERIA,SACADA COPACABANA,DOURADO,148,PV,1043428,BRINCO METAL CAMINHO ORGANICO
8,1,BIJUTERIA,SACADA ICARAI,DOURADO,148,PV,1043428,BRINCO METAL CAMINHO ORGANICO
1,-1,BIJUTERIA,SACADA IPANEMA(550),DOURADO,148,PV,1043428,BRINCO METAL CAMINHO ORGANICO
2,1,BIJUTERIA,SACADA SHOPP.RIO MAR,DOURADO,148,PV,1043428,BRINCO METAL CAMINHO ORGANICO
6,5,BIJUTERIA,SACADA RDL,DOURADO,148,PV,1043428,BRINCO METAL CAMINHO ORGANICO
6,2,BIJUTERIA,SACADA SHOPP. RIO SUL,DOURADO,148,PV,1043428,BRINCO METAL CAMINHO ORGANICO
4,1,BIJUTERIA,SACADA RDB,DOURADO,148,PV,1043428,BRINCO METAL CAMINHO ORGANICO
7,2,BIJUTERIA,SACADA SHOPP. LEBLON,DOURADO,148,PV,1043428,BRINCO METAL CAMINHO ORGANICO
4,1,BIJUTERIA,SACADA OSCAR FREIRE,DOURADO,148,PV,1043428,BRINCO METAL CAMINHO ORGANICO
3,1,BIJUTERIA,SACADA LARGO MACHADO,DOURADO,148,PV,1043428,BRINCO METAL CAMINHO ORGANICO
1,1,BIJUTERIA,SACADA BARRA SALVADOR,OURO FOSCO,148,PV,1043438,BRINCO LONGO ONDAS
2,0,BIJUTERIA,SACADA SALVADOR SHOPP,OURO FOSCO,148,PV,1043438,BRINCO LONGO ONDAS
2,0,BIJUTERIA,SACADA BOULEVARD SHOPP,OURO FOSCO,148,PV,1043438,BRINCO LONGO ONDAS
2,0,BIJUTERIA,SACADA SHOPP. RECIFE,OURO FOSCO,148,PV,1043438,BRINCO LONGO ONDAS
2,2,BIJUTERIA,SACADA SHOPP.RIO MAR,OURO FOSCO,148,PV,1043438,BRINCO LONGO ONDAS
2,0,BIJUTERIA,SACADA SHOPP.TIJUCA,OURO FOSCO,148,PV,1043438,BRINCO LONGO ONDAS
1,0,BIJUTERIA,SACADA IGUATEMI FORTAL,OURO FOSCO,148,PV,1043438,BRINCO LONGO ONDAS
2,0,BIJUTERIA,EST EXP. SITE SACADA,OURO FOSCO,148,PV,1043438,BRINCO LONGO ONDAS
1,1,BIJUTERIA,SACADA FLAMBOYANT SHOP,OURO FOSCO,148,PV,1043438,BRINCO LONGO ONDAS
2,0,BIJUTERIA,SACADA SHOPP.GOIANIA,OURO FOSCO,148,PV,1043438,BRINCO LONGO ONDAS
1,0,BIJUTERIA,SACADA IGUATEMI SALVA,OURO FOSCO,148,PV,1043438,BRINCO LONGO ONDAS
2,1,BIJUTERIA,SACADA PATIO SAVASSI,OURO FOSCO,148,PV,1043438,BRINCO LONGO ONDAS
2,0,BIJUTERIA,SACADA PLAZA C.FORTE,OURO FOSCO,148,PV,1043438,BRINCO LONGO ONDAS
1,0,BIJUTERIA,SACADA SHOPP.RIO MAR,OURO FOSCO,148,PV,1043438,BRINCO LONGO ONDAS
1,0,BIJUTERIA,SACADA JUIZ DE FORA,OURO FOSCO,148,PV,1043438,BRINCO LONGO ONDAS
1,1,BIJUTERIA,SACADA CENTRO,OURO FOSCO,148,PV,1043438,BRINCO LONGO ONDAS
2,1,BIJUTERIA,SACADA COPACABANA,OURO FOSCO,148,PV,1043438,BRINCO LONGO ONDAS
1,1,BIJUTERIA,SACADA ICARAI,OURO FOSCO,148,PV,1043438,BRINCO LONGO ONDAS
1,0,BIJUTERIA,SACADA IPANEMA(550),OURO FOSCO,148,PV,1043438,BRINCO LONGO ONDAS
1,0,BIJUTERIA,SACADA LARGO MACHADO,OURO FOSCO,148,PV,1043438,BRINCO LONGO ONDAS
4,1,BIJUTERIA,SACADA BARRA SHOPPING,OURO FOSCO,148,PV,1043438,BRINCO LONGO ONDAS
1,1,BIJUTERIA,SACADA PLAZA NITEROI,OURO FOSCO,148,PV,1043438,BRINCO LONGO ONDAS
3,0,BIJUTERIA,SACADA SHOPP. RIO SUL,OURO FOSCO,148,PV,1043438,BRINCO LONGO ONDAS
-1,0,BIJUTERIA,SACADA RDB,OURO FOSCO,148,PV,1043438,BRINCO LONGO ONDAS
2,0,BIJUTERIA,SACADA SHOPP. LEBLON,OURO FOSCO,148,PV,1043438,BRINCO LONGO ONDAS
1,1,BIJUTERIA,SACADA OSCAR FREIRE,OURO FOSCO,148,PV,1043438,BRINCO LONGO ONDAS
1,1,BIJUTERIA,SACADA RDL,OURO FOSCO,148,PV,1043438,BRINCO LONGO ONDAS
2,1,BIJUTERIA,SACADA BARRA SALVADOR,OURO FOSCO,148,PV,1043439,BRINCO ARGOLA FORMAS
2,1,BIJUTERIA,SACADA SALVADOR SHOPP,OURO FOSCO,148,PV,1043439,BRINCO ARGOLA FORMAS
2,0,BIJUTERIA,SACADA BOULEVARD SHOPP,OURO FOSCO,148,PV,1043439,BRINCO ARGOLA FORMAS
4,0,BIJUTERIA,SACADA SHOPP. RECIFE,OURO FOSCO,148,PV,1043439,BRINCO ARGOLA FORMAS
2,2,BIJUTERIA,SACADA SHOPP.RIO MAR,OURO FOSCO,148,PV,1043439,BRINCO ARGOLA FORMAS
3,0,BIJUTERIA,SACADA SHOPP.TIJUCA,OURO FOSCO,148,PV,1043439,BRINCO ARGOLA FORMAS
1,1,BIJUTERIA,SACADA IGUATEMI FORTAL,OURO FOSCO,148,PV,1043439,BRINCO ARGOLA FORMAS
2,0,BIJUTERIA,EST EXP. SITE SACADA,OURO FOSCO,148,PV,1043439,BRINCO ARGOLA FORMAS
1,1,BIJUTERIA,SACADA FLAMBOYANT SHOP,OURO FOSCO,148,PV,1043439,BRINCO ARGOLA FORMAS
1,0,BIJUTERIA,OUTLET CATARINA,OURO FOSCO,148,PV,1043439,BRINCO ARGOLA FORMAS
2,0,BIJUTERIA,SACADA IGUATEMI SALVA,OURO FOSCO,148,PV,1043439,BRINCO ARGOLA FORMAS
2,2,BIJUTERIA,SACADA PATIO SAVASSI,OURO FOSCO,148,PV,1043439,BRINCO ARGOLA FORMAS
2,2,BIJUTERIA,SACADA PLAZA C.FORTE,OURO FOSCO,148,PV,1043439,BRINCO ARGOLA FORMAS
2,2,BIJUTERIA,SACADA SHOPP.GOIANIA,OURO FOSCO,148,PV,1043439,BRINCO ARGOLA FORMAS
2,1,BIJUTERIA,SACADA JUIZ DE FORA,OURO FOSCO,148,PV,1043439,BRINCO ARGOLA FORMAS
5,3,BIJUTERIA,SACADA BARRA SHOPPING,OURO FOSCO,148,PV,1043439,BRINCO ARGOLA FORMAS
2,1,BIJUTERIA,SACADA CENTRO,OURO FOSCO,148,PV,1043439,BRINCO ARGOLA FORMAS
3,1,BIJUTERIA,SACADA COPACABANA,OURO FOSCO,148,PV,1043439,BRINCO ARGOLA FORMAS
3,1,BIJUTERIA,SACADA ICARAI,OURO FOSCO,148,PV,1043439,BRINCO ARGOLA FORMAS
3,1,BIJUTERIA,SACADA IPANEMA(550),OURO FOSCO,148,PV,1043439,BRINCO ARGOLA FORMAS
2,0,BIJUTERIA,SACADA LARGO MACHADO,OURO FOSCO,148,PV,1043439,BRINCO ARGOLA FORMAS
2,1,BIJUTERIA,SACADA SHOPP.RIO MAR,OURO FOSCO,148,PV,1043439,BRINCO ARGOLA FORMAS
2,2,BIJUTERIA,SACADA PLAZA NITEROI,OURO FOSCO,148,PV,1043439,BRINCO ARGOLA FORMAS
3,1,BIJUTERIA,SACADA SHOPP. RIO SUL,OURO FOSCO,148,PV,1043439,BRINCO ARGOLA FORMAS
2,0,BIJUTERIA,SACADA RDB,OURO FOSCO,148,PV,1043439,BRINCO ARGOLA FORMAS
6,4,BIJUTERIA,SACADA SHOPP. LEBLON,OURO FOSCO,148,PV,1043439,BRINCO ARGOLA FORMAS
2,0,BIJUTERIA,SACADA OSCAR FREIRE,OURO FOSCO,148,PV,1043439,BRINCO ARGOLA FORMAS
3,3,BIJUTERIA,SACADA RDL,OURO FOSCO,148,PV,1043439,BRINCO ARGOLA FORMAS
4,2,BIJUTERIA,SACADA SHOPP. LEBLON,PRATA/FOSCO,228,PV,1043445,BRINCO ELOS
6,5,BIJUTERIA,SACADA RDB,PRATA/FOSCO,228,PV,1043445,BRINCO ELOS
4,4,BIJUTERIA,SACADA SHOPP. RIO SUL,PRATA/FOSCO,228,PV,1043445,BRINCO ELOS
1,0,BIJUTERIA,SACADA PLAZA NITEROI,PRATA/FOSCO,228,PV,1043445,BRINCO ELOS
3,0,BIJUTERIA,SACADA IPANEMA(550),PRATA/FOSCO,228,PV,1043445,BRINCO ELOS
2,2,BIJUTERIA,SACADA LARGO MACHADO,PRATA/FOSCO,228,PV,1043445,BRINCO ELOS
1,1,BIJUTERIA,SACADA JUIZ DE FORA,PRATA/FOSCO,228,PV,1043445,BRINCO ELOS
